text,category
"천안시, 반려식물병원 개원…아픈 식물 진단·치료 천안시가 '반려식물병원'을 개원하여 아픈 식물 진단과 치료, 맞춤형 관리 상담을 제공한다. 이 새로운 서비스는 시가 지향하는 지속가능한 도시농업 선도 도시로 나아가는 뜻깊은 결실이자 새로운 복지서비스의 첫걸음이다. 장기수 천안시장은 이 개원식을 통해 시민들에게 새로운 복지서비스를 제공하고, 생활 원예를 활성화할 방침을 밝혔다.",라이프
"광주전남통합시의회 개원, 서남권 반도체 클러스터 앞세워 상생균형 선... 전남광주통합특별시의회 91명 의원들이 호남 향한 조직적 혐오를 즉각 중단하라고 촉구하는 성명서를 발표했다. 시의회는 주요 현안에 지속해 대응할 수 있도록 상설 특별위원회의 설치·운영 근거를 신설하고 의회운영위원회 정수를 확대하는 내용의 교섭단체 및 위원회 구성·운영 조례 개정안을 의결됐다. 시의회는 호남 관련 혐오 게시글이 1만 건에 가깝다며 주요 포털과 온라인 플랫폼은 지역 혐오 게시물에 대한 모니터링과 신고 체계를 더욱 강화해야 한다고 주문했다.",사회/세계|IT/과학
"제10대 동해시의회 개원식 개최 제10대 동해시의회가 13일 개원식을 개최하여 본격적인 의정 활동을 시작했다. 박주현 의장은 효율적인 의회를 만들겠다고 다짐하며, 시민의 목소리를 정책으로 반영하고 북평 제2산단의 수소특구 조성을 성공적으로 이끌 수 있도록 연구하고 혁신하겠다고 밝혔다. 동해시의회는 예산결산특별위원회, 행정사무감사특별위원회, 윤리특별위원회를 구성하여 시민들에게 신뢰받는 의회상을 정립하기 위한 본격적인 의정 활동에 돌입할 예정이다.",사회/세계
"현대차 '더 뉴 아반떼 N TCR', TCR 월드투어 4라운드 우승 현대자동차의 '더 뉴 아반떼 N TCR'가 2026 TCR 월드투어 4라운드 우승을 차지했다. BRC 현대 N 스쿼드라 코르세 소속 노버트 미첼리즈와 미켈 아즈코나는 드라이버 순위 3위와 2위를 지켰다. 이번 라운드는 포르투갈 빌라 레알 인테르나시오나우 서킷에서 열렸으며, 다음 5라운드가 강원도 인제 스피디움에서 열린다.",라이프|문화/트렌드
"경주월드, 연이은 사고에 16일까지 임시 휴장 경주월드는 16일까지 임시 휴장을 결정하고, 외부 전문기관과 함께 놀이시설 전반에 대한 정밀 안전 점검을 실시할 방침이다. 롤러코스터 '드라켄'이 급강하 직전 선로 위에서 갑자기 멈춰서는 사고가 발생해 탑승객 24명이 공중에 10여분간 고립됐다. 휴장 기간 예매된 입장권은 수수료 없이 전액 환불된다. 단, 함께 운영 중인 워터파크 '캘리포니아비치'는 정상 운영된다.",사회/세계
"경주월드 잇단 사고에… 닷새간 전면 휴장 경주월드는 7월 12일부터 16일까지 시설 전반에 대한 정밀 안전 점검과 직원 안전 교육을 실시하기 위해 임시 휴장을 결정했다. 이번 사고는 경주월드에서 발생한 3번째 사고로, 지난달 9일 빈 대관람차 객차 1대가 추락해 승객이 탄 다른 객차 2대와 잇따라 충돌하는 사고가 발생했으며, 11일 오전에는 롤러코스터가 급강하 구간 진입 직전 안전장치가 작동해 약 10분간 멈춰 서기도 했다. 경주월드는 고객 안전을 최우선으로 외부 전문 기관을 통한 전사 시설 정밀 안전 점검과 직원 안전 교육을 실시하고자 임시 휴장을 결정했다.",사회/세계
"[단독] 홍기원, '李 회견' 인용해 與 의원들 친전…""억울한 피해자 없게... 홍 의원은 '형소법 개정안' 도입 필요성을 강조하며, 보완수사를 예외적으로 필요한 경우에만 허용하는 내용을 포함한 법안을 발의할 예정이다. 이번 개정안에는 성폭력과 아동학대, 스토킹, 보이스피싱 등 사회적 약자와 민생범죄를 대상으로 한 사건과 공소시효 임박 사건 등에 한해 검찰의 보완수사를 허용하는 내용이 포함된다. 홍 의원은 이르면 오늘 중 법안을 발의할 예정이며, '검찰개혁은 단순히 검사의 권한을 없애는 것으로 완성되지 않는다'며, 국민을 더 안전하게 만들 때 비로소 완성된다고 강조했다.",정치
"'폭염' 119 구급출동, 5년간 4배 급증…이송 환자도 3.7배↑ 소방청은 최근 5년간 '여름철 온열질환 의심환자' 관련 119 구급 활동 현황을 분석한 결과, 출동 건수는 약 4.1배 늘었다. 소방청은 여름철 폭염에 대비해 전국 119 구급대의 폭염 대응 체계를 운영하고 있으며, 7월부터 대응 태세 강화와 현장 대응에 만전을 기하고 있다. 소방청은 '온열질환 의심환자 발생에 대비해 전국 119 구급대의 출동 태세를 유지하고, 현장에서부터 신속하고 적극적인 응급 처치가 이뤄질 수 있도록 대응 체계를 철저히 관리하겠다'고 밝혔다.",라이프|사회/세계
환자가 사지묶인 환자 때려 사망…관리 소홀 병원장 금고형 집유 인천 모 정신병원장 A씨와 병동 보호사 B씨는 환자를 폭행으로 숨지게 한 혐의로 기소됐다. 이들 피고인은 업무상과실치사 혐의로 기소된 상태에서 금고형의 집행유예를 선고받았다. 강 판사는 이 사건을 통해 다른 환자들에 대한 위해 발생 위험을 높이는 결과를 초래한 것임을 판단했다.,사회/세계
"‘온열 질환 의심 환자’ 119 출동 4년 새 4배 ↑ 소방청에 따르면 4년새 여름철 온열 질환 의심 환자와 관련한 119 구급 활동이 4배 급증하여 매년 증가세를 보이고 있다. 병원 이송 인원도 4년 만에 3.7배 증가하여 3034명으로 늘어났다. 소방청은 전국 구급차 1600여대와 구급대원 1만4000여명을 중심으로 119 구급대 폭염 대응 체계를 운영 중이며, 국민들에게 무더운 시간대엔 야외 활동을 줄이는 등 폭염 예방 수칙을 지켜 줄 것을 당부했다.",사회/세계
"""환자 없는데 사이렌만""…가짜 구급차, GPS로 잡는다 보건복지부는 '가짜 구급차' 문제를 해결하기 위해 위성항법시스템(GPS)을 활용한 실시간 운행 관리 체계를 도입한다. 이제부터 모든 구급차 운용자는 운행기록장치로 수집한 정보를 구급차 기록관리 시스템(AiR)에 실시간으로 전송해야 한다. 이번 개정은 민간 이송 업체의 부적절한 구급차 운영 근절을 지시한 데 따른 후속 조치다.",IT/과학
"사지 묶인 환자, 다른 환자에 맞아 사망…방치한 정신병원장·보호사 집... 인천지법 형사단독 강성영 판사는 정신병원장 A 씨와 병동 보호사 B 씨에게 금고형의 집행유예를 선고받았다. A 씨는 인지능력이 없는 환자들과 같은 병실에 폭력성이 강한 정신질환자를 입원시키고 적절한 안전조치를 하지 않았다. 재판부는 병원장과 보호사의 과실이 크며, 기본적인 안전조치를 취하지 않은 점을 고려해 두 사람 모두에게 집행유예를 선고했다.",사회/세계
"‘앙숙’ 올트먼과 머스크...또 유치한 ‘키보드 배틀’ 벌여 테슬라 최고경영자 일론 머스크가 오픈AI CEO 샘 올트먼을 비난하며 '사기꾼'이라고 불렀다. 머스크는 오픈AI가 애플의 기밀을 빼내 애플이 소송을 제기했다는 보도를 인용하면서 올트먼을 비판했다. 두 사람은 한때 '인류를 위한 AI'를 만들겠다는 소명을 공유했지만, 오픈AI의 운영 방안에 대해 이견이 있었고, 머스크가 오픈AI를 떠나면서 두 사람은 '앙숙'이 됐다.",IT/과학
"60년 앙숙 잉글랜드-아르헨티나 ""또 너냐?"" [2026 월드컵] 아르헨티나와 잉글랜드가 60년간의 앙숙을 이어오며 축구 전쟁을 벌이고 있다. 2026 북중미 월드컵 결승 티켓을 놓고 대결을 펼칠 예정이다. 두 팀은 1966년 월드컵에서 시작된 악연을 이어오며 1982년 포클랜드 전쟁까지 이어졌다. 이제 다시 24년 만에 운명의 한판을 벌일 계획이다. 축구 신동 마라도나는 역사적 대결에서 축구 역사에 길이 남을 명장면을 만들어냈으며, 이번 월드컵에서는 또 다른 극적인 드라마를 연출할지 세계의 이목이 집중되고 있다.",문화/트렌드
"""사기꾼""·""떴다방""…'앙숙' 머스크-올트먼, 또 진흙탕 설전 일론 머스크와 샘 올트먼이 '키보드 배틀'을 벌였다. 오픈AI가 애플의 영업비밀을 탈취한 의혹으로 피소되자 두 CEO는 서로를 비난하고 있다. 머스크는 오픈AI가 이직자들을 통해 애플의 기밀을 빼내 애플이 소송을 제기했다는 보도를 인용하면서 올트먼을 '스캠'으로 비판했다. 두 사람은 오픈AI 공동창업자 출신으로 한때 돈독한 관계를 유지했지만, 이후 오픈AI의 운영을 놓고 극심한 갈등을 빼앗았다.",사회/세계
"아르헨, 연장 혈투 끝 스위스 격파…'앙숙' 잉글랜드와 결승행 다툰다 아르헨티나는 2026 북중미 월드컵 8강전에서 스위스를 3-1로 꺾고 월드컵 4강 막차 티켓을 거머쥐었다. 아르헨티나의 훌리안 알바레스가 연장 후반 7분 결승골을 터뜨린 뒤 동료들과 함께 기뻐하고 있다. 아르헨티나는 이로써 2연속 월드컵 4강 진출을 이뤘으며, 다음은 잉글랜드와의 결승 진출을 다툰다.",문화/트렌드
"트럼프 절친 71세 그레이엄 의원 사망원인은…""대동맥 파열"" 트럼프 대통령은 린지 그레이엄 상원의원을 '가족과 같았던 절친'으로 애도했다. 그레이엄 의원은 11일 갑자기 별세한 뒤, 그의 사망 원인은 심혈관계 질환인 동맥경화증으로 인한 대동맥 파열로 숨진 것이라고 발표됐다. 트럼프 대통령은 전국에 조기 게양 명령을 내리고, 그레이엄 의원의 후임은 헨리 맥매스터 주지사가 임시 대행을 지명하게 되었다.",사회/세계
"""野와 문제는 그레이엄이 풀었는데""…의회 최대우군 잃은 트럼프 트럼프 대통령은 린지 그레이엄 상원의원이 갑작스레 별세하자 침통함과 아쉬움을 드러냈다. 그레이엄 의원은 트럼프 대통령의 집권 1∼2기를 통틀어 연방 의회 내에서 가장 강력한 지지자 중 한 명이었다. 트럼프 대통령은 그레이엄 의원의 '대타'로 누구를 염두에 두고 있는지를 묻자 '내 생각에 훌륭한 사람이 한 명인데 지금은 말하고 싶지 않다.'라고 했다.",사회/세계
"의회 내 최대 우군 잃은 트럼프 ""정말 끔찍한 상실"" 트럼프 대통령은 린지 그레이엄 연방 상원의원(71세)가 갑작스레 사망한 것을 안타까워하며 '위대하고 타고난 정치인'이라고 평가했다. 그레이엄 의원은 트럼프 대통령과 마지막으로 통화했으며, '세이브 아메리카 법안' 준비가 다 끝났다고 말했다. 트럼프 대통령은 그레이엄 의원의 사망에 대해 '정말 끔찍한 상실'이라고 아쉬워하며, 민주당과 문제가 생기면 그레이엄이 해결할 수 있었다고 말했다.",사회/세계
"‘최대 우군’ 잃은 트럼프···그레이엄 의원 별세가 상원 선거에 미... 린지 그레이엄 미 연방 상원 의원이 71세를 일기로 갑작스럽게 별세하여 트럼프 행정부의 국정과 중간선거에 미칠 파장이 예상된다. 트럼프 대통령은 그레이엄 의원을 '위대하고 타고난 정치인'으로 추모하며, 그의 죽음으로 인해 미 정계가 촉각을 곤두세우고 있다. 공화당은 중간선거가 넉달 앞으로 다가온 상황에서 사우스캐롤라이나 상원 후보 대타를 누구로 세워야 할지 정해야 하며, 민주당의 강력한 반대도 예상된다.",사회/세계
"""트럼프 직접 지시"" 美 공습 재개…이란은 '복수 대상' 공개 미군은 이란의 미사일·방공 체계와 IRGC 전력을 타격하고, 트럼프 대통령을 비롯한 서방 지도자들을 복수 대상으로 지목하는 보도가 나왔다. 이란에서는 트럼프 대통령과 다른 12명의 서방 지도자를 복수 대상으로 지목하는 인포그래픽을 공개했다. 미국은 이란이 호르무즈 해협에서 상선을 공격한 데 대한 대응으로 이란 내 군사 목표물을 연이어 타격하고 있다.",사회/세계
